#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
NPM1--UGDH	1	0.9	1.0	0.001	3'-UGDH-chr4-39514190-0.001	5'-NPM1-chr5-171388006-0.0
KIAA1328--YIPF5	1	0.9	1.0	0.016	3'-YIPF5-chr5-144159826-0.003	5'-KIAA1328-chr18-36885608-0.029
G3BP1--LARP1	1	0.9	1.0	0.004	3'-LARP1-chr5-154764904-0.006	5'-G3BP1-chr5-151786996-0.001
EEF1E1--NUTM2B-AS1	1	0.9	1.0	0.057	3'-NUTM2B-AS1-chr10-79760548-0.111	5'-EEF1E1-chr6-8102539-0.003
TAPBP--FOXO3	1	0.9	1.0	0.009	3'-FOXO3-chr6-108684765-0.016	5'-TAPBP-chr6-33314073-0.001
ARID3B--ANXA2	1	0.9	1.0	0.167	3'-ANXA2-chr15-60386089-0.0	5'-ARID3B-chr15-74541330-0.333
FTH1--AIDA	1	0.892	1.0	0.004	3'-AIDA-chr1-222712432-0.008	5'-FTH1-chr11-61967634-0.0
PDCL3--MRE11A	1	0.892	1.0	0.022	3'-MRE11A-chr11-94415923-0.04	5'-PDCL3-chr2-100571639-0.003
HNRNPA3--SHFM1	1	0.892	1.0	0.001	3'-SHFM1-chr7-96709854-0.0	5'-HNRNPA3-chr2-177217746-0.001
FTH1--UBE2B	1	0.892	1.0	0.002	3'-UBE2B-chr5-134390458-0.003	5'-FTH1-chr11-61967627-0.0
TES--SUZ12P1	1	0.892	1.0	0.169	3'-SUZ12P1-chr17-30767778-0.333	5'-TES-chr7-116258781-0.005
ARF6--YWHAZ	1	0.892	1.0	0.005	3'-YWHAZ-chr8-100952948-0.001	5'-ARF6-chr14-49897052-0.01
CDC37L1--AK3	1	0.892	0.5	0.008	3'-AK3-chr9-4739316-0.007	5'-CDC37L1-chr9-4689196-0.009
FAM177A1--SCAF11	1	0.892	1.0	0.004	3'-SCAF11-chr12-45921027-0.006	5'-FAM177A1-chr14-35053315-0.001
RPL34--SNX32	1	0.883	1.0	0.001	3'-SNX32-chr11-65854965-0.002	5'-RPL34-chr4-108622552-0.0
RN7SK--RWDD1	1	0.883	1.0	0.009	3'-RWDD1-chr6-116593265-0.001	5'-RN7SK-chr6-52995911-0.017
ST13--CEP57L1	1	0.883	1.0	0.006	3'-CEP57L1-chr6-109163166-0.011	5'-ST13-chr22-40856615-0.001
RPS29--PPP1CA	1	0.883	0.5	0.0	3'-PPP1CA-chr11-67398392-0.0	5'-RPS29-chr14-49586376-0.0
EIF2S3--PTRF	1	0.883	1.0	0.004	3'-PTRF-chr17-42403678-0.002	5'-EIF2S3-chrX-24068096-0.006
RPL31--SRSF10	1	0.875	1.0	0.001	3'-SRSF10-chr1-23980327-0.002	5'-RPL31-chr2-101006418-0.0
PHC3--IDH2	1	0.875	1.0	0.011	3'-IDH2-chr15-90083183-0.001	5'-PHC3-chr3-170181733-0.022
FTH1--SGCB	1	0.875	1.0	0.001	3'-SGCB-chr4-52038247-0.001	5'-FTH1-chr11-61967631-0.0
NDUFS2--YWHAE	1	0.867	1.0	0.001	3'-YWHAE-chr17-1357536-0.0	5'-NDUFS2-chr1-161203306-0.001
PTMA--SKP1	1	0.867	1.0	0.0	3'-SKP1-chr5-134176950-0.0	5'-PTMA-chr2-231713262-0.0
ZNF131--B3GAT3	1	0.867	1.0	0.008	3'-B3GAT3-chr11-62615585-0.006	5'-ZNF131-chr5-43071733-0.01
SMG1--FTH1	1	0.867	1.0	0.004	3'-FTH1-chr11-61967453-0.0	5'-SMG1-chr16-18926401-0.009
GLYR1--PARN	1	0.867	0.5	0.006	3'-PARN-chr16-14435918-0.004	5'-GLYR1-chr16-4812182-0.008
SLC35E2B--PI4KA	1	0.858	0.5	0.056	3'-PI4KA-chr22-20715552-0.034	5'-SLC35E2B-chr1-1665928-0.077
ADAMTSL4-AS1--OTUD7B	1	0.858	0.5	0.142	3'-OTUD7B-chr1-149942911-0.034	5'-ADAMTSL4-AS1-chr1-150566167-0.25
RBMX--CHMP3	1	0.858	0.5	0.002	3'-CHMP3-chr2-86505575-0.002	5'-RBMX-chrX-136873545-0.002
CTSD--RPS8	1	0.85	1.0	0.001	3'-RPS8-chr1-44778737-0.0	5'-CTSD-chr11-1763927-0.001
DNAJC19--FN1	1	0.85	1.0	0.002	3'-FN1-chr2-215436068-0.001	5'-DNAJC19-chr3-180985942-0.002
AGAP10--RNF169	1	0.85	1.0	0.105	3'-RNF169-chr11-74824325-0.143	5'-AGAP10-chr10-47553506-0.067
CTD-2510F5.6--COPA	1	0.842	1.0	0.01	3'-COPA-chr1-160330298-0.002	5'-CTD-2510F5.6-chr17-59204395-0.018
SDE2--GAPDH	1	0.842	1.0	0.011	3'-GAPDH-chr12-6538370-0.0	5'-SDE2-chr1-225999340-0.022
ANKRD36BP2--UBAP2	1	0.842	1.0	0.506	3'-UBAP2-chr9-33954050-0.013	5'-ANKRD36BP2-chr2-88768576-1.0
FTH1--RAB5A	1	0.842	1.0	0.003	3'-RAB5A-chr3-19985166-0.005	5'-FTH1-chr11-61967631-0.0
FTH1--RAB2A	1	0.842	1.0	0.001	3'-RAB2A-chr8-60618596-0.001	5'-FTH1-chr11-61967631-0.0
PABPC1--GNAL	1	0.842	1.0	0.035	3'-GNAL-chr18-11854781-0.071	5'-PABPC1-chr8-100708261-0.0
FTH1--ARPC5L	1	0.842	1.0	0.003	3'-ARPC5L-chr9-124877411-0.005	5'-FTH1-chr11-61967631-0.0
UQCRB--EPHX1	1	0.833	1.0	0.001	3'-EPHX1-chr1-225839984-0.0	5'-UQCRB-chr8-96235545-0.001
SENP2--NFAT5	1	0.833	1.0	0.024	3'-NFAT5-chr16-69642902-0.013	5'-SENP2-chr3-185590216-0.036
TAF11--RPS29	1	0.833	1.0	0.004	3'-RPS29-chr14-49586838-0.0	5'-TAF11-chr6-34878060-0.009
RP11-97O12.7--INTS8	1	0.833	0.5	0.174	3'-INTS8-chr8-94846370-0.015	5'-RP11-97O12.7-chr15-88510886-0.333
RPL27A--PIK3R2	1	0.833	1.0	0.01	3'-PIK3R2-chr19-18170532-0.02	5'-RPL27A-chr11-8686263-0.0
ZNF286A--PIK3R2	1	0.833	1.0	0.019	3'-PIK3R2-chr19-18170532-0.02	5'-ZNF286A-chr17-15717926-0.019
AAMP--LINC00665	1	0.825	1.0	0.008	3'-LINC00665-chr19-36313325-0.014	5'-AAMP-chr2-218270137-0.002
SUSD5--N4BP2	1	0.817	1.0	0.025	3'-N4BP2-chr4-40155397-0.045	5'-SUSD5-chr3-33218904-0.005
SQSTM1--R3HDM4	1	0.817	0.5	0.011	3'-R3HDM4-chr19-896590-0.022	5'-SQSTM1-chr5-179811292-0.0
UBAP1--UBE2R2	1	0.817	1.0	0.01	3'-UBE2R2-chr9-33863882-0.012	5'-UBAP1-chr9-34207392-0.008
ADSS--CDK19	1	0.808	1.0	0.008	3'-CDK19-chr6-110701378-0.01	5'-ADSS-chr1-244412281-0.006
AKR1B10--AIM1	1	0.808	1.0	0.009	3'-AIM1-chr6-106570457-0.019	5'-AKR1B10-chr7-134527731-0.0
ABCC3--RPS12	1	0.808	1.0	0.003	3'-RPS12-chr6-132817563-0.0	5'-ABCC3-chr17-50634982-0.006
HARBI1--LINC00667	1	0.808	1.0	0.048	3'-LINC00667-chr18-5243933-0.045	5'-HARBI1-chr11-46618374-0.05
TMED2--FTH1	2	1.096	0.65	0.001	3'-FTH1-chr11-61967525-0.0	5'-TMED2-chr12-123591453-0.002
