sample	FusionName	Hg38_LeftBreakpoint	Hg38_RightBreakpoint	num_reads
cov5_pass10	MEI1--VTA1	chr22:41795542	chr6:142189426	5
cov5_pass10	MEF2BNB--MYH13	chr19:19186034	chr17:10312757	5
cov5_pass10	MED31--C9ORF40	chr17:6650356	chr9:74948206	5
cov5_pass10	MED26--RPL7A	chr19:16628522	chr9:133350240	5
cov5_pass10	MBOAT7--LACTBL1	chr19:54183521	chr1:22960099	5
cov5_pass10	MC1R--MPP6	chr16:89920208	chr7:24624062	5
cov5_pass10	MCF2L2--PDRG1	chr3:183318068	chr20:31946576	5
cov5_pass10	MCFD2--KLK14	chr2:46909023	chr19:51081703	5
cov5_pass10	MCHR1--RWDD4	chr22:40679734	chr4:183646537	5
cov5_pass10	MCM2--IGFL3	chr3:127599547	chr19:46124156	5
cov5_pass10	MCM7--SMIM19	chr7:100099589	chr8:42548656	5
cov5_pass10	MCM7--VPS16	chr7:100099279	chr20:2861615	5
cov5_pass10	MCM8--ZNF454	chr20:5954690	chr5:178942685	5
cov5_pass10	MCUR1--API5	chr6:13800341	chr11:43329965	5
cov5_pass10	MDH2--C17ORF80	chr7:76057493	chr17:73235476	5
cov5_pass10	ME3--NEUROG2	chr11:86450301	chr4:112515476	5
cov5_pass10	MED14--BRSK1	chrX:40713778	chr19:55287214	5
cov5_pass10	MED20--MYNN	chr6:41917795	chr3:169782465	5
cov5_pass10	MED24--TRPS1	chr17:40027909	chr8:115623758	5
cov5_pass10	MYF5--BTG3	chr12:80717564	chr21:17604997	5
cov5_pass10	MYLIP--RPE65	chr6:16145317	chr1:68431176	5
cov5_pass10	PCDHGB2--ZNF296	chr5:141362556	chr19:45075862	5
cov5_pass10	OLFML2B--NMRK1	chr1:161997825	chr9:75070042	5
cov5_pass10	OBP2A--REPS2	chr9:135548809	chrX:17068402	5
cov5_pass10	OCM--C22ORF43	chr7:5880950	chr22:23620615	5
cov5_pass10	ODC1--BRS3	chr2:10444095	chrX:136490133	5
cov5_pass10	ODF1--AFMID	chr8:102560572	chr17:78190970	5
cov5_pass10	OIP5--CCNB1IP1	chr15:41313273	chr14:20316560	5
cov5_pass10	OLA1--LRRC17	chr2:174123180	chr7:102933774	5
cov5_pass10	OLFML1--MYO10	chr11:7488415	chr5:16683935	5
cov5_pass10	ONECUT3--FAM168B	chr19:1754854	chr2:131082657	5
cov5_pass10	P2RX3--AP5B1	chr11:57350898	chr11:65780342	5
cov5_pass10	OSBPL5--CALCR	chr11:3107771	chr7:93487007	5
cov5_pass10	OSER1--SCN8A	chr20:44206881	chr12:51705417	5
cov5_pass10	OSMR--API5	chr5:38885484	chr11:43328712	5
cov5_pass10	OTC--MDFI	chrX:38352773	chr6:41638739	5
cov5_pass10	OTOP2--LCT	chr17:74927281	chr2:135818061	5
cov5_pass10	OTOS--WFIKKN2	chr2:240140269	chr17:50839499	5
cov5_pass10	OVOL3--PANK4	chr19:36112964	chr1:2515717	5
cov5_pass10	OASL--ACOT8	chr12:121038774	chr20:45843721	5
cov5_pass10	OAS1--GRIN2B	chr12:112908824	chr12:13567263	5
cov5_pass10	OARD1--HEATR5A	chr6:41071596	chr14:31306879	5
cov5_pass10	NYAP2--FGFR1OP2	chr2:225513672	chr12:26954145	5
cov5_pass10	NTNG1--KIAA1143	chr1:107324922	chr3:44754368	5
cov5_pass10	NTSR2--TRIM59	chr2:11660043	chr3:160439186	5
cov5_pass10	NUBP1--LACRT	chr16:10758027	chr12:54632381	5
cov5_pass10	NUDT15--DEFB108B	chr13:48037904	chr11:71837399	5
cov5_pass10	NUDT21--SNTB1	chr16:56447789	chr8:120538969	5
cov5_pass10	NUDT5--ANKRD13B	chr10:12184889	chr17:29608851	5
cov5_pass10	NUGGC--COLGALT2	chr8:28031243	chr1:183969473	5
cov5_pass10	NUP155--SERPING1	chr5:37303260	chr11:57614328	5
cov5_pass10	NUTM1--ARIH1	chr15:34353872	chr15:72518067	5
cov5_pass10	NUTM2B--GRASP	chr10:79711366	chr12:52014135	5
cov5_pass10	NUTM2E--FUT2	chr10:79848895	chr19:48702955	5
cov5_pass10	NWD1--OCM2	chr19:16789190	chr7:97984983	5
cov5_pass10	NXNL1--CEP97	chr19:17460544	chr3:101757811	5
cov5_pass10	NXPH1--IGHM	chr7:8435767	chr14:105855234	5
cov5_pass10	NXPH3--TSPAN12	chr17:49576273	chr7:120856833	5
cov5_pass10	OXT--SETD7	chr20:3071775	chr4:139533366	5
cov5_pass10	P2RX5--TMC5	chr17:3679590	chr16:19444081	5
cov5_pass10	NTN5--SH3RF1	chr19:48664143	chr4:169096687	5
cov5_pass10	PCDH9--DMTN	chr13:66631210	chr8:22066705	5
cov5_pass10	PBDC1--C19ORF47	chrX:76176992	chr19:40328550	5
cov5_pass10	PCBP2--SYT17	chr12:53454869	chr16:19183528	5
cov5_pass10	PCDH11Y--KRBOX4	chrY:5623104	chrX:46497122	5
cov5_pass10	PCDH11Y--TMEM31	chrY:5615275	chrX:103713594	5
cov5_pass10	PCDH19--BEX5	chrX:100406451	chrX:102154302	5
cov5_pass10	PCDH7--ZNF438	chr4:30724596	chr10:30845573	5
cov5_pass10	PCDH8--BTD	chr13:52845806	chr3:15635424	5
cov5_pass10	PCDH9--MOAP1	chr13:66903504	chr14:93184362	5
cov5_pass10	P4HA3--FAH	chr11:74289079	chr15:80168264	5
cov5_pass10	PCDHA10--EPB41L1	chr5:140857647	chr20:36173764	5
cov5_pass10	PCDHA2--SFTPC	chr5:140797352	chr8:22163436	5
cov5_pass10	PCDHA6--NANS	chr5:140829693	chr9:98080816	5
cov5_pass10	PCDHAC2--MAP3K19	chr5:140979007	chr2:134991580	5
cov5_pass10	PCDHGA3--SLC25A22	chr5:141505481	chr11:795169	5
cov5_pass10	PCDHGA4--ADAM15	chr5:141494865	chr1:155061415	5
cov5_pass10	PCDHGB1--CSN2	chr5:141352669	chr4:69959069	5
cov5_pass10	PAX5--TRIM43	chr9:36923355	chr2:95599092	5
cov5_pass10	PAX3--KANK4	chr2:222220140	chr1:62253209	5
cov5_pass10	PAWR--FBXW8	chr12:79613575	chr12:116988663	5
cov5_pass10	PATZ1--RASSF8	chr22:31335692	chr12:26055236	5
cov5_pass10	PABPC1L--NDUFB3	chr20:44924256	chr2:201085459	5
cov5_pass10	PADI1--PKN2	chr1:17205309	chr1:88760222	5
cov5_pass10	PADI3--GAL3ST4	chr1:17249229	chr7:100160959	5
cov5_pass10	PADI3--NPPB	chr1:17270411	chr1:11858469	5
cov5_pass10	PAGR1--GLB1L2	chr16:29819902	chr11:134342754	5
cov5_pass10	PAIP1--SMIM8	chr5:43536819	chr6:87340116	5
cov5_pass10	PANX2--ATP6C	chr22:50179135	chr16:2520984	5
cov5_pass10	PAOX--ZNF585A	chr10:133379497	chr19:37170054	5
cov5_pass10	PAPLN--UGGT1	chr14:73244759	chr2:128186683	5
cov5_pass10	PAPOLG--APOM	chr2:60782005	chr6:31656472	5
cov5_pass10	PAPSS1--AMBN	chr4:107693771	chr4:70606185	5
cov5_pass10	PAQR5--MICAL2	chr15:69384882	chr11:12162079	5
cov5_pass10	PARD6G--MYO1G	chr18:80202710	chr7:44969483	5
cov5_pass10	PATE3--MYOCD	chr11:125789508	chr17:12710495	5
cov5_pass10	PATL2--RDM1	chr15:44667106	chr17:35925637	5
cov5_pass10	NTN5--ZBTB10	chr19:48663761	chr8:80518511	5
cov5_pass10	NTN1--UBE2E2	chr17:9179956	chr3:23217262	5
cov5_pass10	MYRFL--ZNF547	chr12:69936632	chr19:57371782	5
cov5_pass10	NELFA--RGL4	chr4:1983596	chr22:23697171	5
cov5_pass10	NDUFS4--AC011530.4	chr5:53560760	chr19:45784715	5
cov5_pass10	NDUFS4--IDH2	chr5:53646405	chr15:90084353	5
cov5_pass10	NECAB1--MMP24	chr8:90934357	chr20:35274272	5
cov5_pass10	NEDD1--PPP1R16B	chr12:96920125	chr20:38905969	5
cov5_pass10	NEFH--CHRNB1	chr22:29481145	chr17:7455284	5
cov5_pass10	NEK1--DSG1	chr4:169587559	chr18:31329892	5
cov5_pass10	NEK2--ASB15	chr1:211671202	chr7:123614501	5
cov5_pass10	NETO2--WFDC12	chr16:47128325	chr20:45123943	5
cov5_pass10	NFKBIE--BBS12	chr6:44261626	chr4:122741883	5
cov5_pass10	NEURL--C7ORF26	chr10:103571113	chr7:6602664	5
cov5_pass10	NF2--ZNF682	chr22:29678323	chr19:20007275	5
cov5_pass10	NFATC1--CALD1	chr18:79486937	chr7:134947508	5
cov5_pass10	NFATC3--SLITRK3	chr16:68167015	chr3:165190851	5
cov5_pass10	NFE2--MRPS18A	chr12:54295135	chr6:43678625	5
cov5_pass10	NFIA--PACSIN1	chr1:61439518	chr6:34529666	5
cov5_pass10	NFIX--MBNL3	chr19:13024719	chrX:132406392	5
cov5_pass10	NDUFS3--RANBP2	chr11:47580622	chr2:108731322	5
cov5_pass10	NDUFAB1--TLK1	chr16:23585336	chr2:171046362	5
cov5_pass10	NDUFA5--SSPN	chr7:123545611	chr12:26230711	5
cov5_pass10	NDUFA5--GPC3	chr7:123545611	chrX:133692494	5
cov5_pass10	MZT1--NPIPA2	chr13:72727524	chr16:14763608	5
cov5_pass10	NAA30--FAM228A	chr14:57396875	chr2:24179111	5
cov5_pass10	NAA38--POLR2J	chr7:118188405	chr7:102476270	5
cov5_pass10	NAIF1--TADA2A	chr9:128066591	chr17:37437738	5
cov5_pass10	NAPEPLD--ZNF844	chr7:103115060	chr19:12074031	5
cov5_pass10	NAPG--RXFP1	chr18:10549096	chr4:158644909	5
cov5_pass10	NBPF14--METTL20	chr1:120832158	chr12:31666087	5
cov5_pass10	NBPF4--KLKB1	chr1:108228920	chr4:186254588	5
cov5_pass10	NBPF6--ABHD17C	chr1:108452289	chr15:80749513	5
cov5_pass10	NBPF8--C9ORF72	chr1:149546762	chr9:27567164	5
cov5_pass10	NCDN--ATP12A	chr1:35563426	chr13:24690604	5
cov5_pass10	NCOR2--SPANXA1	chr12:124449815	chrX:141583959	5
cov5_pass10	NCR2--CTGF	chr6:41341929	chr6:131950543	5
cov5_pass10	NDFIP2--HIST2H2BF	chr13:79533456	chr1:149794087	5
cov5_pass10	NDRG2--KCNE1	chr14:21022392	chr21:34449684	5
cov5_pass10	NFKBID--ZNF3	chr19:35895980	chr7:100075261	5
cov5_pass10	NFU1--ANAPC16	chr2:69406022	chr10:72233001	5
cov5_pass10	NT5C1A--MTHFSD	chr1:39661079	chr16:86548577	5
cov5_pass10	NPVF--FAM8A1	chr7:25228302	chr6:17604906	5
cov5_pass10	NOX5--FLJ27365	chr15:69042805	chr22:46097926	5
cov5_pass10	NPEPL1--LRRC42	chr20:58714670	chr1:53958149	5
cov5_pass10	NPFF--CLIC1	chr12:53507021	chr6:31734263	5
cov5_pass10	NPIPB3--AGTPBP1	chr16:21410934	chr9:85642943	5
cov5_pass10	NPIPB8--KISS1R	chr16:28656523	chr19:919490	5
cov5_pass10	NPPA--AHI1	chr1:11847113	chr6:135394896	5
cov5_pass10	NPVF--AP5B1	chr7:25226626	chr11:65780342	5
cov5_pass10	NR3C2--AKNA	chr4:148259966	chr9:114367697	5
cov5_pass10	NHP2--ZNF844	chr5:178153658	chr19:12075312	5
cov5_pass10	NR4A1--KPRP	chr12:52056159	chr1:152759561	5
cov5_pass10	NR6A1--GYG1	chr9:124524721	chr3:148996742	5
cov5_pass10	NR6A1--IGF1	chr9:124543802	chr12:102475799	5
cov5_pass10	NRXN1--C9ORF47	chr2:49943704	chr9:88991470	5
cov5_pass10	NSF--BAAT	chr17:46726615	chr9:101363015	5
cov5_pass10	NSMF--BSDC1	chr9:137452365	chr1:32378839	5
cov5_pass10	NSUN4--NFE2	chr1:46353028	chr12:54293381	5
cov5_pass10	NOTCH2NL--CAMK2D	chr1:146189298	chr4:113609206	5
cov5_pass10	NOS2--VGLL4	chr17:27760030	chr3:11565019	5
cov5_pass10	NOL3--UMOD	chr16:67174944	chr16:20336727	5
cov5_pass10	NOL11--HHAT	chr17:67736754	chr1:210674288	5
cov5_pass10	NICN1--TBC1D3B	chr3:49425883	chr17:36174816	5
cov5_pass10	NKAIN4--TRNAU1AP	chr20:63248815	chr1:28560633	5
cov5_pass10	NLE1--C4ORF26	chr17:35133339	chr4:75563210	5
cov5_pass10	NLN--RNASEL	chr5:65792655	chr1:182582258	5
cov5_pass10	NLN--TSFM	chr5:65792655	chr12:57783110	5
cov5_pass10	NLRP11--SF3B3	chr19:55807853	chr16:70528873	5
cov5_pass10	NLRP14--PIGF	chr11:7062503	chr2:46615185	5
cov5_pass10	NLRP1--C20ORF27	chr17:5517746	chr20:3755607	5
cov5_pass10	NLRP3--SECTM1	chr1:247444821	chr17:82324783	5
cov5_pass10	NLRP7--CDT1	chr19:54934489	chr16:88806021	5
cov5_pass10	NLRX1--CDC5L	chr11:119171473	chr6:44426482	5
cov5_pass10	NLRX1--GNGT2	chr11:119172989	chr17:49206882	5
cov5_pass10	NME9--COL6A2	chr3:138318148	chr21:46122496	5
cov5_pass10	NMNAT1--PLA2G1B	chr1:9975775	chr12:120326020	5
cov5_pass10	NMUR2--PYCARD	chr5:152395459	chr16:31201841	5
cov5_pass10	SAPCD2--KIAA0391	chr9:137066262	chr14:35270401	5
cov5_pass10	SAR1B--OR13A1	chr5:134612691	chr10:45304500	5
cov5_pass10	SART3--NLRP3	chr12:108547887	chr1:247423847	5
cov5_pass10	TUBB--P2RY13	chr6:30723028	chr3:151329007	5
cov5_pass10	TTLL13--GML	chr15:90262669	chr8:142913963	5
cov5_pass10	TTLL9--CYP2B6	chr20:31925049	chr19:41004297	5
cov5_pass10	TTYH2--OR11A1	chr17:74237514	chr6:29427732	5
cov5_pass10	TTYH2--TNK1	chr17:74243469	chr17:7382836	5
cov5_pass10	TUBB1--CAMKK2	chr20:59022953	chr12:121240542	5
cov5_pass10	TUBB1--SMURF1	chr20:59022953	chr7:99045801	5
cov5_pass10	TUBB4B--CDH1	chr9:137242021	chr16:68815515	5
cov5_pass10	TULP4--FAM131A	chr6:158479975	chr3:184342744	5
cov5_pass10	UACA--FAM46C	chr15:70691299	chr1:117622842	5
cov5_pass10	TULP4--NLRP10	chr6:158314268	chr11:7961322	5
cov5_pass10	TWF2--AKR1C4	chr3:52229920	chr10:5206275	5
cov5_pass10	TXNIP--TYW1B	chr1:145995402	chr7:72810665	5
cov5_pass10	TXNRD3--ZDHHC22	chr3:126608499	chr14:77139752	5
cov5_pass10	TYMS--BCAR1	chr18:671451	chr16:75243090	5
cov5_pass10	TYSND1--C20ORF173	chr10:70143842	chr20:35529247	5
cov5_pass10	U2AF1--CD59	chr21:43100453	chr11:33722463	5
cov5_pass10	TTLL10--RNASE10	chr1:1180860	chr14:20510467	5
cov5_pass10	TTK--FRMPD3	chr6:80006175	chrX:107597321	5
cov5_pass10	TTC38--A4GNT	chr22:46289561	chr3:138124878	5
cov5_pass10	TTC28--RAB17	chr22:28030226	chr2:237575128	5
cov5_pass10	TRPM7--NKD1	chr15:50594429	chr16:50630826	5
cov5_pass10	TRPV1--PCDHA11	chr17:3590252	chr5:140978949	5
cov5_pass10	TSC22D2--WDR96	chr3:150411308	chr10:104143639	5
cov5_pass10	TSEN15--SQLE	chr1:184054863	chr8:125018059	5
cov5_pass10	TSGA13--HMGCL	chr7:130685188	chr1:23810799	5
cov5_pass10	TSNARE1--CHD4	chr8:142300486	chr12:6573269	5
cov5_pass10	TSPAN17--RGPD5	chr5:176652913	chr2:109808174	5
cov5_pass10	TSPAN19--C2ORF50	chr12:85023326	chr2:11143920	5
cov5_pass10	TSPAN32--OSBPL5	chr11:2302222	chr11:3089948	5
cov5_pass10	TSPAN4--COL20A1	chr11:865614	chr20:63316553	5
cov5_pass10	TSPY6P--PLSCR5	chrY:9487816	chr3:146591881	5
cov5_pass10	TSSK4--ZBTB7A	chr14:24207509	chr19:4048244	5
cov5_pass10	TSTA3--ATP6V1B2	chr8:143614320	chr8:20209441	5
cov5_pass10	TTC26--CD3EAP	chr7:139137939	chr19:45408133	5
cov5_pass10	TTC26--CHGB	chr7:139165234	chr20:5922335	5
cov5_pass10	U82695.9--SYCE3	chrX:153486096	chr22:50551402	5
cov5_pass10	UBASH3A--ZFP14	chr21:42418609	chr19:36367971	5
cov5_pass10	TRNP1--GBA2	chr1:26994612	chr9:35738152	5
cov5_pass10	USH2A--CALCOCO2	chr1:216231953	chr17:48862838	5
cov5_pass10	UNC5CL--HPSE2	chr6:41032036	chr10:98490196	5
cov5_pass10	UNC5CL--NOD1	chr6:41031681	chr7:30448381	5
cov5_pass10	UNC5C--CYP3A5	chr4:95206628	chr7:99660659	5
cov5_pass10	UNC93A--CCDC42	chr6:167294698	chr17:8741671	5
cov5_pass10	UPK1B--CLCA1	chr3:119190319	chr1:86488996	5
cov5_pass10	UQCR10--NFATC2IP	chr22:29767607	chr16:28958991	5
cov5_pass10	URGCP--PRMT3	chr7:43881907	chr11:20461980	5
cov5_pass10	USP16--AC005544.1	chr21:29042528	chr17:67031438	5
cov5_pass10	UBD--SRPX	chr6:29559675	chrX:38160196	5
cov5_pass10	USP31--COQ7	chr16:23072045	chr16:19071784	5
cov5_pass10	USP31--FABP9	chr16:23072045	chr8:81459337	5
cov5_pass10	USP31--GTF2H5	chr16:23072045	chr6:158170470	5
cov5_pass10	USP38--FAM154B	chr4:143195845	chr15:82264673	5
cov5_pass10	USP48--APRT	chr1:21706744	chr16:88810148	5
cov5_pass10	UTF1--SLC35F1	chr10:133230838	chr6:118285184	5
cov5_pass10	UTS2B--STX5	chr3:191278072	chr11:62827398	5
cov5_pass10	UMOD--VAX2	chr16:20337291	chr2:70921098	5
cov5_pass10	ULK3--TMEM135	chr15:74842280	chr11:87178457	5
cov5_pass10	ULBP1--PAM	chr6:149970147	chr5:103028887	5
cov5_pass10	UGT2B11--EP300	chr4:69205480	chr22:41170406	5
cov5_pass10	UBE2G1--CD84	chr17:4307021	chr1:160549979	5
cov5_pass10	UBE2I--LRRN4CL	chr16:1314096	chr11:62688513	5
cov5_pass10	UBE2U--MYCT1	chr1:64232649	chr6:152721742	5
cov5_pass10	UBL3--HYI	chr13:29772112	chr1:43452319	5
cov5_pass10	UBR2--TADA1	chr6:42605859	chr1:166863921	5
cov5_pass10	UBTD1--GSTM1	chr10:97499273	chr1:109688170	5
cov5_pass10	UBXN2B--KCTD1	chr8:58433243	chr18:26501250	5
cov5_pass10	UBXN2B--PFDN2	chr8:58433243	chr1:161102375	5
cov5_pass10	UBXN2B--ZKSCAN2	chr8:58430669	chr16:25253037	5
cov5_pass10	UBXN6--PSMD6	chr19:4453458	chr3:64010764	5
cov5_pass10	UBXN7--PWWP2B	chr3:196361844	chr10:132404626	5
cov5_pass10	UBXN7--STPG2	chr3:196371896	chr4:97187833	5
cov5_pass10	UCMA--CCDC181	chr10:13233735	chr1:169419159	5
cov5_pass10	UGT1A7--HOOK1	chr2:233767165	chr1:59833405	5
cov5_pass10	UGT1A8--CRABP1	chr2:233767936	chr15:78341043	5
cov5_pass10	TRPC7--ALS2CL	chr5:136315597	chr3:46679287	5
cov5_pass10	TRNAU1AP--KLC2	chr1:28567413	chr11:66258584	5
cov5_pass10	VCL--KIAA0556	chr10:74114899	chr16:27777610	5
cov5_pass10	TNFSF14--H3F3A	chr19:6667113	chr1:226071351	5
cov5_pass10	TNFRSF13C--LRRC9	chr22:41926101	chr14:59927911	5
cov5_pass10	TNFRSF17--KIF13B	chr16:11965454	chr8:29110070	5
cov5_pass10	TNFRSF6B--MAP3K4	chr20:63697191	chr6:161116850	5
cov5_pass10	TNFSF12--ADH7	chr17:7559893	chr4:99428174	5
cov5_pass10	TNFSF12--TAF12	chr17:7549312	chr1:28613361	5
cov5_pass10	TNFSF13B--CCDC36	chr13:108303365	chr3:49244646	5
cov5_pass10	TNFSF13--CDK14	chr17:7560167	chr7:90726567	5
cov5_pass10	TNF--SLC22A16	chr6:31576579	chr6:110438847	5
cov5_pass10	TOMM40--ZSWIM2	chr19:44901104	chr2:186837554	5
cov5_pass10	TNIP1--FAM198A	chr5:151063613	chr3:43055432	5
cov5_pass10	TNK1--SF3B14	chr17:7383089	chr2:24067851	5
cov5_pass10	TNNI1--BTG1	chr1:201410326	chr12:92144447	5
cov5_pass10	TNN--CCL13	chr1:175097683	chr17:34357475	5
cov5_pass10	TNS1--KIAA0895	chr2:217897798	chr7:36357590	5
cov5_pass10	TNS3--ASPM	chr7:47529036	chr1:197133595	5
cov5_pass10	TOM1--USP18	chr22:35317961	chr22:18170753	5
cov5_pass10	TNFRSF12A--BVES	chr16:3021689	chr6:105133588	5
cov5_pass10	TNFRSF11B--WDR49	chr8:118932931	chr3:167529239	5
cov5_pass10	TNFRSF10C--ZNF8	chr8:23114770	chr19:58285717	5
cov5_pass10	TMTC3--CCPG1	chr12:88148504	chr15:55360944	5
cov5_pass10	TMEM244--TAF7L	chr6:129861156	chrX:101281775	5
cov5_pass10	TMEM25--NAPG	chr11:118533551	chr18:10539762	5
cov5_pass10	TMEM30C--AKR7A2	chr3:100185878	chr1:19304386	5
cov5_pass10	TMEM40--LDLRAD2	chr3:12735555	chr1:21821450	5
cov5_pass10	TMEM61--ACOX3	chr1:54981080	chr4:8389734	5
cov5_pass10	TMEM64--VPREB3	chr8:90645111	chr22:23753150	5
cov5_pass10	TMEM65--TAF8	chr8:124327354	chr6:42051357	5
cov5_pass10	TMEM91--GLI4	chr19:41382921	chr8:143274720	5
cov5_pass10	TMEM92--DYNC2LI1	chr17:50274570	chr2:43783520	5
cov5_pass10	TMF1--KLHL26	chr3:69035023	chr19:18667401	5
cov5_pass10	TMOD2--TJP3	chr15:51806521	chr19:3750138	5
cov5_pass10	TMPRSS11B--ZNF487	chr4:68241689	chr10:43481429	5
cov5_pass10	TMPRSS13--SPESP1	chr11:117909806	chr15:68945599	5
cov5_pass10	TMPRSS3--CD164	chr21:42388929	chr6:109369017	5
cov5_pass10	TMPRSS6--GKN2	chr22:37075135	chr2:68950263	5
cov5_pass10	TOMM20L--TFPI	chr14:58396341	chr2:187484987	5
cov5_pass10	TOMM5--AARSD1	chr9:37592291	chr17:42962295	5
cov5_pass10	TRMT44--ZNF716	chr4:8465561	chr7:57468724	5
cov5_pass10	TRIM2--SYP	chr4:153324148	chrX:49199033	5
cov5_pass10	TRAV22--PPP3R1	chr14:22070741	chr2:68186652	5
cov5_pass10	TRAV27--STRA13	chr14:22148137	chr17:82019909	5
cov5_pass10	TRDC--C16ORF54	chr14:22463210	chr16:29744951	5
cov5_pass10	TRDV2--CST2	chr14:22422591	chr20:23825323	5
cov5_pass10	TRGV1--USP16	chr7:38368013	chr21:29039026	5
cov5_pass10	TRGV3--POLA1	chr7:38358937	chrX:24727782	5
cov5_pass10	TRIM14--ATXN7L3	chr9:98099931	chr17:44198130	5
cov5_pass10	TRIM35--INO80B	chr8:27294080	chr2:74456103	5
cov5_pass10	TOR1AIP1--DZIP3	chr1:179882977	chr3:108636616	5
cov5_pass10	TRIM40--FRA10AC1	chr6:30147209	chr10:93685359	5
cov5_pass10	TRIM59--C10ORF111	chr3:160438232	chr10:15096865	5
cov5_pass10	TRIM59--PAX9	chr3:160438232	chr14:36662897	5
cov5_pass10	TRIM5--PAX9	chr11:5678204	chr14:36666462	5
cov5_pass10	TRIM63--ADAM23	chr1:26057203	chr2:206573115	5
cov5_pass10	TRIM9--MRPL14	chr14:51000683	chr6:44116629	5
cov5_pass10	TRMT11--ISG20	chr6:125986622	chr15:88639343	5
cov5_pass10	TRAV20--AC074091.13	chr14:22040714	chr2:27708496	5
cov5_pass10	TRAPPC4--SSTR5	chr11:119021886	chr16:1078842	5
cov5_pass10	TRAPPC1--SOX9	chr17:7931731	chr17:72122719	5
cov5_pass10	TRAPPC11--LILRA2	chr4:183679486	chr19:54573831	5
cov5_pass10	TOR3A--AL356356.1	chr1:179094217	chr1:150550615	5
cov5_pass10	TOR3A--FABP4	chr1:179082387	chr8:81480598	5
cov5_pass10	TOR3A--IMPA1	chr1:179082387	chr8:81680783	5
cov5_pass10	TOX--C17ORF47	chr8:58838081	chr17:58541966	5
cov5_pass10	TP53TG3B--EXOSC3	chr16:33361270	chr9:37780880	5
cov5_pass10	TP53TG5--SHPK	chr20:45375039	chr17:3577192	5
cov5_pass10	TPM2--RAPH1	chr9:35685269	chr2:203448079	5
cov5_pass10	TPO--TTC1	chr2:1436384	chr5:160010500	5
cov5_pass10	TPRA1--DBX1	chr3:127576990	chr11:20159292	5
cov5_pass10	TPSD1--TRIML2	chr16:1257062	chr4:188101250	5
cov5_pass10	TPX2--SHISA7	chr20:31770471	chr19:55433796	5
cov5_pass10	TRAC--EIF1	chr14:22550664	chr17:41690088	5
cov5_pass10	TRAC--UBALD2	chr14:22550664	chr17:76265907	5
cov5_pass10	TRAF1--NOL12	chr9:120914235	chr22:37690697	5
cov5_pass10	TRAF3IP3--TBR1	chr1:209775736	chr2:161417676	5
cov5_pass10	VCL--GDPD2	chr10:73998375	chrX:70426052	5
cov5_pass10	VCPIP1--SLC35G1	chr8:66664249	chr10:93906252	5
cov5_pass10	SASS6--FRG1B	chr1:100107628	chr20:30389367	5
cov5_pass10	ZNF433--FAM131A	chr19:12035537	chr3:184342744	5
cov5_pass10	ZNF346--MYO6	chr5:177062151	chr6:75914813	5
cov5_pass10	ZNF395--WDR25	chr8:28360885	chr14:100529068	5
cov5_pass10	ZNF396--FAM195B	chr18:35373876	chr17:81823513	5
cov5_pass10	ZNF396--OR13A1	chr18:35373456	chr10:45304500	5
cov5_pass10	ZNF397--NNT	chr18:35242884	chr5:43702621	5
cov5_pass10	ZNF3--GPC1	chr7:100075135	chr2:240463347	5
cov5_pass10	ZNF3--PRKD2	chr7:100075135	chr19:46714001	5
cov5_pass10	ZNF438--SPESP1	chr10:30876998	chr15:68945599	5
cov5_pass10	ZNF568--MALT1	chr19:36936872	chr18:58681170	5
cov5_pass10	ZNF487--FOLR4	chr10:43476202	chr11:94306513	5
cov5_pass10	ZNF506--PARK7	chr19:19806942	chr1:7969345	5
cov5_pass10	ZNF530--CCT2	chr19:57600134	chr12:69586753	5
cov5_pass10	ZNF543--ZW10	chr19:57320871	chr11:113768967	5
cov5_pass10	ZNF548--COQ10B	chr19:57394223	chr2:197462539	5
cov5_pass10	ZNF550--FLNC	chr19:57552627	chr7:128841454	5
cov5_pass10	ZNF550--HRASLS5	chr19:57546457	chr11:63466372	5
cov5_pass10	ZNF318--TPMT	chr6:43357126	chr6:18132177	5
cov5_pass10	ZNF317--ATP11A	chr19:9158075	chr13:112858145	5
cov5_pass10	ZNF248--BAZ2A	chr10:37837617	chr12:56617532	5
cov5_pass10	ZNF236--PGC	chr18:76895285	chr6:41744808	5
cov5_pass10	ZFP92--PBX3	chrX:153420332	chr9:125960684	5
cov5_pass10	ZFYVE9--CCPG1	chr1:52274584	chr15:55365309	5
cov5_pass10	ZGPAT--ANKRD40	chr20:63733352	chr17:50700716	5
cov5_pass10	ZKSCAN1--ARHGEF2	chr7:100029952	chr1:155965412	5
cov5_pass10	ZMYM6--EGFR	chr1:35014697	chr7:55161499	5
cov5_pass10	ZMYM6--PRRT4	chr1:35014988	chr7:128360063	5
cov5_pass10	ZNF12--MKI67IP	chr7:6697689	chr2:121728536	5
cov5_pass10	ZNF165--TREML2	chr6:28086310	chr6:41192506	5
cov5_pass10	ZNF195--ACYP2	chr11:3373577	chr2:53973713	5
cov5_pass10	ZNF214--PRKCD	chr11:7002709	chr3:53181207	5
cov5_pass10	ZNF215--UBE2R2	chr11:6932672	chr9:33917018	5
cov5_pass10	ZNF223--DGCR14	chr19:44067273	chr22:19135175	5
cov5_pass10	ZNF224--SSRP1	chr19:44100927	chr11:57333149	5
