LeftBreakPoint	RightBreakPoint	FusionName	Breakpoint	BreakpointLexSort	FusionLexSort	num_LR	sim_data_name
chrX:155063966	chr9:125153742	CMC4--PPP6C	chrX:155063966--chr9:125153742	chr9:125153742--chrX:155063966	CMC4--PPP6C	5	cov5_pass5
chrX:155063966	chr4:68228884	CMC4--TMPRSS11B	chrX:155063966--chr4:68228884	chr4:68228884--chrX:155063966	CMC4--TMPRSS11B	5	cov5_pass5
chr16:81607692	chr9:12704526	CMIP--TYRP1	chr16:81607692--chr9:12704526	chr16:81607692--chr9:12704526	CMIP--TYRP1	5	cov5_pass5
chr3:32452473	chr5:140336027	CMTM7--HBEGF	chr3:32452473--chr5:140336027	chr3:32452473--chr5:140336027	CMTM7--HBEGF	5	cov5_pass5
chr18:74512532	chr16:30986049	CNDP2--HSD3B7	chr18:74512532--chr16:30986049	chr16:30986049--chr18:74512532	CNDP2--HSD3B7	5	cov5_pass5
chr19:11547907	chr4:188091941	CNN1--TRIML2	chr19:11547907--chr4:188091941	chr19:11547907--chr4:188091941	CNN1--TRIML2	5	cov5_pass5
chr10:103056964	chr10:116560416	CNNM2--PNLIP	chr10:103056964--chr10:116560416	chr10:103056964--chr10:116560416	CNNM2--PNLIP	5	cov5_pass5
chr2:219174778	chr5:157734576	CNPPD1--THG1L	chr2:219174778--chr5:157734576	chr2:219174778--chr5:157734576	CNPPD1--THG1L	5	cov5_pass5
chr17:42803695	chr6:31669097	CNTD1--CSNK2B	chr17:42803695--chr6:31669097	chr17:42803695--chr6:31669097	CNTD1--CSNK2B	5	cov5_pass5
chr7:148172478	chr2:85541829	CNTNAP2--MAT2A	chr7:148172478--chr2:85541829	chr2:85541829--chr7:148172478	CNTNAP2--MAT2A	5	cov5_pass5
chr18:59312685	chr2:196913053	CPLX4--PGAP1	chr18:59312685--chr2:196913053	chr18:59312685--chr2:196913053	CPLX4--PGAP1	5	cov5_pass5
chr16:57125993	chr18:46450704	CPNE2--RNF165	chr16:57125993--chr18:46450704	chr16:57125993--chr18:46450704	CPNE2--RNF165	5	cov5_pass5
chr16:12803707	chr15:45116124	CPPED1--DUOXA2	chr16:12803707--chr15:45116124	chr15:45116124--chr16:12803707	CPPED1--DUOXA2	5	cov5_pass5
chr6:31668654	chr16:55498289	CSNK2B--MMP2	chr6:31668654--chr16:55498289	chr16:55498289--chr6:31668654	CSNK2B--MMP2	5	cov5_pass5
chr20:23452584	chr1:39966811	CST11--MFSD2A	chr20:23452584--chr1:39966811	chr1:39966811--chr20:23452584	CST11--MFSD2A	5	cov5_pass5
chr20:23826433	chr5:179796253	CST2--LTC4S	chr20:23826433--chr5:179796253	chr20:23826433--chr5:179796253	CST2--LTC4S	5	cov5_pass5
chr20:23565974	chrX:71617459	CST9L--CXCR3	chr20:23565974--chrX:71617459	chr20:23565974--chrX:71617459	CST9L--CXCR3	5	cov5_pass5
chr20:23605610	chr16:30408045	CST9--ZNF771	chr20:23605610--chr16:30408045	chr16:30408045--chr20:23605610	CST9--ZNF771	5	cov5_pass5
chrX:120878769	chr20:36880655	CT47A12--TLDC2	chrX:120878769--chr20:36880655	chr20:36880655--chrX:120878769	CT47A12--TLDC2	5	cov5_pass5
chrX:120984788	chr8:43122107	CT47A1--POMK	chrX:120984788--chr8:43122107	chr8:43122107--chrX:120984788	CT47A1--POMK	5	cov5_pass5
chrX:120975068	chr17:75131105	CT47A3--NT5C	chrX:120975068--chr17:75131105	chr17:75131105--chrX:120975068	CT47A3--NT5C	5	cov5_pass5
chr20:57523068	chr16:28958717	CTCFL--NFATC2IP	chr20:57523068--chr16:28958717	chr16:28958717--chr20:57523068	CTCFL--NFATC2IP	5	cov5_pass5
chr16:67628552	chr22:30495971	CTCF--SEC14L4	chr16:67628552--chr22:30495971	chr16:67628552--chr22:30495971	CTCF--SEC14L4	5	cov5_pass5
chr3:37980863	chr5:141494807	CTDSPL--PCDHGC5	chr3:37980863--chr5:141494807	chr3:37980863--chr5:141494807	CTDSPL--PCDHGC5	5	cov5_pass5
chr16:30899533	chr19:8889538	CTF1--MUC16	chr16:30899533--chr19:8889538	chr16:30899533--chr19:8889538	CTF1--MUC16	5	cov5_pass5
chr18:48636685	chr16:3285681	CTIF--ZNF263	chr18:48636685--chr16:3285681	chr16:3285681--chr18:48636685	CTIF--ZNF263	5	cov5_pass5
chr2:203868051	chr11:66366231	CTLA4--SLC29A2	chr2:203868051--chr11:66366231	chr11:66366231--chr2:203868051	CTLA4--SLC29A2	5	cov5_pass5
chr11:57791673	chr11:65918215	CTNND1--C11ORF68	chr11:57791673--chr11:65918215	chr11:57791673--chr11:65918215	C11ORF68--CTNND1	5	cov5_pass5
chr8:11849046	chrX:50080594	CTSB--CLCN5	chr8:11849046--chrX:50080594	chr8:11849046--chrX:50080594	CLCN5--CTSB	5	cov5_pass5
chr20:23451816	chr14:72956386	CST11--DCAF4	chr20:23451816--chr14:72956386	chr14:72956386--chr20:23451816	CST11--DCAF4	5	cov5_pass5
chr4:69934710	chr6:89637353	CSN1S1--LYRM2	chr4:69934710--chr6:89637353	chr4:69934710--chr6:89637353	CSN1S1--LYRM2	5	cov5_pass5
chr20:2798726	chr12:54054850	CPXM1--HOXC4	chr20:2798726--chr12:54054850	chr12:54054850--chr20:2798726	CPXM1--HOXC4	5	cov5_pass5
chr1:33810743	chr12:120579412	CSMD2--POP5	chr1:33810743--chr12:120579412	chr12:120579412--chr1:33810743	CSMD2--POP5	5	cov5_pass5
chr1:207697679	chr1:3890073	CR1L--C1ORF174	chr1:207697679--chr1:3890073	chr1:207697679--chr1:3890073	C1ORF174--CR1L	5	cov5_pass5
chr19:6465618	chrX:9743673	CRB3--GPR143	chr19:6465618--chrX:9743673	chr19:6465618--chrX:9743673	CRB3--GPR143	5	cov5_pass5
chr7:137922590	chrX:153056950	CREB3L2--PNMA3	chr7:137922590--chrX:153056950	chr7:137922590--chrX:153056950	CREB3L2--PNMA3	5	cov5_pass5
chr22:49919840	chr7:142301135	CRELD2--TRBV2	chr22:49919840--chr7:142301135	chr22:49919840--chr7:142301135	CRELD2--TRBV2	5	cov5_pass5
chr17:45821440	chr11:124612980	CRHR1--PANX3	chr17:45821440--chr11:124612980	chr11:124612980--chr17:45821440	CRHR1--PANX3	5	cov5_pass5
chr17:1436998	chr16:3494877	CRK--C16ORF90	chr17:1436998--chr16:3494877	chr16:3494877--chr17:1436998	C16ORF90--CRK	5	cov5_pass5
chr11:122868099	chr17:44666376	CRTAM--C17ORF104	chr11:122868099--chr17:44666376	chr11:122868099--chr17:44666376	C17ORF104--CRTAM	5	cov5_pass5
chr21:43169853	chr14:73541493	CRYAA--ACOT1	chr21:43169853--chr14:73541493	chr14:73541493--chr21:43169853	ACOT1--CRYAA	5	cov5_pass5
chr22:26607889	chr9:91410906	CRYBB1--NFIL3	chr22:26607889--chr9:91410906	chr22:26607889--chr9:91410906	CRYBB1--NFIL3	5	cov5_pass5
chr22:26607889	chr5:70901825	CRYBB1--SERF1A	chr22:26607889--chr5:70901825	chr22:26607889--chr5:70901825	CRYBB1--SERF1A	5	cov5_pass5
chr12:53161273	chr1:202150424	CSAD--PTPN7	chr12:53161273--chr1:202150424	chr12:53161273--chr1:202150424	CSAD--PTPN7	5	cov5_pass5
chrX:1287198	chr2:42444579	CSF2RA--KCNG3	chrX:1287198--chr2:42444579	chr2:42444579--chrX:1287198	CSF2RA--KCNG3	5	cov5_pass5
chr17:40015845	chr10:24995869	CSF3--ENKUR	chr17:40015845--chr10:24995869	chr10:24995869--chr17:40015845	CSF3--ENKUR	5	cov5_pass5
chr10:43164044	chrX:120627171	CSGALNACT2--C1GALT1C1	chr10:43164044--chrX:120627171	chr10:43164044--chrX:120627171	C1GALT1C1--CSGALNACT2	5	cov5_pass5
chr8:3613276	chr20:34089905	CSMD1--EIF2S2	chr8:3613276--chr20:34089905	chr20:34089905--chr8:3613276	CSMD1--EIF2S2	5	cov5_pass5
chr6:30652717	chr20:604665	C6ORF136--TCF15	chr6:30652717--chr20:604665	chr20:604665--chr6:30652717	C6ORF136--TCF15	5	cov5_pass5
chr5:179644799	chr1:42736030	C5ORF60--CLDN19	chr5:179644799--chr1:42736030	chr1:42736030--chr5:179644799	C5ORF60--CLDN19	5	cov5_pass5
chr17:5455997	chr14:73898071	DHX33--ZNF410	chr17:5455997--chr14:73898071	chr14:73898071--chr17:5455997	DHX33--ZNF410	5	cov5_pass5
chr1:11194659	chr20:49255947	ANGPTL7--ZNFX1	chr1:11194659--chr20:49255947	chr1:11194659--chr20:49255947	ANGPTL7--ZNFX1	5	cov5_pass5
chrY:6872555	chr4:83308951	AMELY--HPSE	chrY:6872555--chr4:83308951	chr4:83308951--chrY:6872555	AMELY--HPSE	5	cov5_pass5
chrX:110216518	chr19:6532786	AMMECR1--TNFSF9	chrX:110216518--chr19:6532786	chr19:6532786--chrX:110216518	AMMECR1--TNFSF9	5	cov5_pass5
chr14:102929258	chr5:84060484	AMN--EDIL3	chr14:102929258--chr5:84060484	chr14:102929258--chr5:84060484	AMN--EDIL3	5	cov5_pass5
chrX:112804947	chr16:75223141	AMOT--CTRB1	chrX:112804947--chr16:75223141	chr16:75223141--chrX:112804947	AMOT--CTRB1	5	cov5_pass5
chr1:103756913	chr11:116791892	AMY1C--APOA5	chr1:103756913--chr11:116791892	chr11:116791892--chr1:103756913	AMY1C--APOA5	5	cov5_pass5
chr14:76812764	chr1:161549031	ANGEL1--FCGR3A	chr14:76812764--chr1:161549031	chr14:76812764--chr1:161549031	ANGEL1--FCGR3A	5	cov5_pass5
chr20:915906	chr8:54624670	ANGPT4--RP1	chr20:915906--chr8:54624670	chr20:915906--chr8:54624670	ANGPT4--RP1	5	cov5_pass5
chr8:41700431	chr18:31524448	ANK1--DSG2	chr8:41700431--chr18:31524448	chr18:31524448--chr8:41700431	ANK1--DSG2	5	cov5_pass5
chr11:70116499	chr19:18564869	ANO1--KXD1	chr11:70116499--chr19:18564869	chr11:70116499--chr19:18564869	ANO1--KXD1	5	cov5_pass5
chr8:41690227	chr15:44669874	ANK1--PATL2	chr8:41690227--chr15:44669874	chr15:44669874--chr8:41690227	ANK1--PATL2	5	cov5_pass5
chr11:113398016	chr14:23403446	ANKK1--MYH6	chr11:113398016--chr14:23403446	chr11:113398016--chr14:23403446	ANKK1--MYH6	5	cov5_pass5
chr19:17284266	chr9:66991129	ANKLE1--SPATA31A3	chr19:17284266--chr9:66991129	chr19:17284266--chr9:66991129	ANKLE1--SPATA31A3	5	cov5_pass5
chr9:38577053	chr10:127552460	ANKRD18A--NPS	chr9:38577053--chr10:127552460	chr10:127552460--chr9:38577053	ANKRD18A--NPS	5	cov5_pass5
chr10:97577901	chr19:538678	ANKRD2--CDC34	chr10:97577901--chr19:538678	chr10:97577901--chr19:538678	ANKRD2--CDC34	5	cov5_pass5
chr7:6031591	chr8:60224585	ANKRD61--CA8	chr7:6031591--chr8:60224585	chr7:6031591--chr8:60224585	ANKRD61--CA8	5	cov5_pass5
chr16:21233901	chr2:156550602	ANKS4B--GPD2	chr16:21233901--chr2:156550602	chr16:21233901--chr2:156550602	ANKS4B--GPD2	5	cov5_pass5
chr11:44267494	chr3:170381244	ALX4--SKIL	chr11:44267494--chr3:170381244	chr11:44267494--chr3:170381244	ALX4--SKIL	5	cov5_pass5
chr2:232380320	chr13:23234611	ALPP--SGCG	chr2:232380320--chr13:23234611	chr13:23234611--chr2:232380320	ALPP--SGCG	5	cov5_pass5
chr2:232378878	chrX:15846011	ALPP--AP1S2	chr2:232378878--chrX:15846011	chr2:232378878--chrX:15846011	ALPP--AP1S2	5	cov5_pass5
chr1:21560745	chr2:38729556	ALPL--GALM	chr1:21560745--chr2:38729556	chr1:21560745--chr2:38729556	ALPL--GALM	5	cov5_pass5
chr6:109545867	chr17:4289408	AK9--UBE2G1	chr6:109545867--chr17:4289408	chr17:4289408--chr6:109545867	AK9--UBE2G1	5	cov5_pass5
chr6:151305903	chr19:4292885	AKAP12--TMIGD2	chr6:151305903--chr19:4292885	chr19:4292885--chr6:151305903	AKAP12--TMIGD2	5	cov5_pass5
chr6:131250616	chr8:145053062	AKAP7--C8ORF33	chr6:131250616--chr8:145053062	chr6:131250616--chr8:145053062	AKAP7--C8ORF33	5	cov5_pass5
chr10:4968386	chr6:36323533	AKR1C1--C6ORF222	chr10:4968386--chr6:36323533	chr10:4968386--chr6:36323533	AKR1C1--C6ORF222	5	cov5_pass5
chr10:5185012	chr5:135852563	AKR1CL1--SLC25A48	chr10:5185012--chr5:135852563	chr10:5185012--chr5:135852563	AKR1CL1--SLC25A48	5	cov5_pass5
chr7:138076611	chr14:62075135	AKR1D1--SYT16	chr7:138076611--chr14:62075135	chr14:62075135--chr7:138076611	AKR1D1--SYT16	5	cov5_pass5
chr10:4835809	chr20:39014880	AKR1E2--DHX35	chr10:4835809--chr20:39014880	chr10:4835809--chr20:39014880	AKR1E2--DHX35	5	cov5_pass5
chr19:49871812	chr22:23753150	AKT1S1--VPREB3	chr19:49871812--chr22:23753150	chr19:49871812--chr22:23753150	AKT1S1--VPREB3	5	cov5_pass5
chr16:53500218	chr5:150080336	AKTIP--CSF1R	chr16:53500218--chr5:150080336	chr16:53500218--chr5:150080336	AKTIP--CSF1R	5	cov5_pass5
chr9:130403875	chr16:4795948	AL354898.1--SMIM22	chr9:130403875--chr16:4795948	chr16:4795948--chr9:130403875	AL354898.1--SMIM22	5	cov5_pass5
chr1:150550276	chr16:31130017	AL356356.1--KAT8	chr1:150550276--chr16:31130017	chr16:31130017--chr1:150550276	AL356356.1--KAT8	5	cov5_pass5
chr1:165682107	chr12:7773800	ALDH9A1--NANOGNB	chr1:165682107--chr12:7773800	chr12:7773800--chr1:165682107	ALDH9A1--NANOGNB	5	cov5_pass5
chr7:102464714	chr13:100636734	ALKBH4--TMTC4	chr7:102464714--chr13:100636734	chr13:100636734--chr7:102464714	ALKBH4--TMTC4	5	cov5_pass5
chr17:8045384	chr1:110602170	ALOX15B--KCNA2	chr17:8045384--chr1:110602170	chr17:8045384--chr1:110602170	ALOX15B--KCNA2	5	cov5_pass5
chr17:8047076	chr11:75719992	ALOX15B--MOGAT2	chr17:8047076--chr11:75719992	chr11:75719992--chr17:8047076	ALOX15B--MOGAT2	5	cov5_pass5
chr3:43605714	chr1:178545213	ANO10--C1ORF220	chr3:43605714--chr1:178545213	chr1:178545213--chr3:43605714	ANO10--C1ORF220	5	cov5_pass5
chr11:26639241	chr14:95091109	ANO3--DICER1	chr11:26639241--chr14:95091109	chr11:26639241--chr14:95091109	ANO3--DICER1	5	cov5_pass5
chr9:34627697	chr14:54845852	ARID3C--GCH1	chr9:34627697--chr14:54845852	chr14:54845852--chr9:34627697	ARID3C--GCH1	5	cov5_pass5
chr20:49013960	chr15:66495419	ARFGEF2--SNAPC5	chr20:49013960--chr15:66495419	chr15:66495419--chr20:49013960	ARFGEF2--SNAPC5	5	cov5_pass5
chr22:35728904	chr7:27832976	APOL5--JAZF1	chr22:35728904--chr7:27832976	chr22:35728904--chr7:27832976	APOL5--JAZF1	5	cov5_pass5
chr6:31657298	chr3:115663521	APOM--GAP43	chr6:31657298--chr3:115663521	chr3:115663521--chr6:31657298	APOM--GAP43	5	cov5_pass5
chrX:85067218	chr19:53979867	APOOL--CACNG8	chrX:85067218--chr19:53979867	chr19:53979867--chrX:85067218	APOOL--CACNG8	5	cov5_pass5
chrX:85003927	chr1:116606551	APOOL--IGSF3	chrX:85003927--chr1:116606551	chr1:116606551--chrX:85003927	APOOL--IGSF3	5	cov5_pass5
chr21:26051000	chr4:44707926	APP--GNPDA2	chr21:26051000--chr4:44707926	chr21:26051000--chr4:44707926	APP--GNPDA2	5	cov5_pass5
chr1:154321260	chr2:164722311	AQP10--COBLL1	chr1:154321260--chr2:164722311	chr1:154321260--chr2:164722311	AQP10--COBLL1	5	cov5_pass5
chr4:74449248	chr17:39218173	AREG--STAC2	chr4:74449248--chr17:39218173	chr17:39218173--chr4:74449248	AREG--STAC2	5	cov5_pass5
chr18:6890543	chr12:53289090	ARHGAP28--ESPL1	chr18:6890543--chr12:53289090	chr12:53289090--chr18:6890543	ARHGAP28--ESPL1	5	cov5_pass5
chr12:101099720	chr12:38677554	ANO4--CPNE8	chr12:101099720--chr12:38677554	chr12:101099720--chr12:38677554	ANO4--CPNE8	5	cov5_pass5
chr16:281925	chr12:101204565	ARHGDIG--SLC5A8	chr16:281925--chr12:101204565	chr12:101204565--chr16:281925	ARHGDIG--SLC5A8	5	cov5_pass5
chr5:73886104	chr12:122206318	ARHGEF28--B3GNT4	chr5:73886104--chr12:122206318	chr12:122206318--chr5:73886104	ARHGEF28--B3GNT4	5	cov5_pass5
chr5:149609695	chr5:65658368	ARHGEF37--TRAPPC13	chr5:149609695--chr5:65658368	chr5:149609695--chr5:65658368	ARHGEF37--TRAPPC13	5	cov5_pass5
chr9:35662179	chr7:87401978	ARHGEF39--ABCB4	chr9:35662179--chr7:87401978	chr7:87401978--chr9:35662179	ABCB4--ARHGEF39	5	cov5_pass5
chrX:63674038	chrX:103216149	ARHGEF9--BEX4	chrX:63674038--chrX:103216149	chrX:103216149--chrX:63674038	ARHGEF9--BEX4	5	cov5_pass5
chr1:26697540	chrX:149715753	ARID1A--MAGEA11	chr1:26697540--chrX:149715753	chr1:26697540--chrX:149715753	ARID1A--MAGEA11	5	cov5_pass5
chr6:157174117	chr11:47235270	ARID1B--DDB2	chr6:157174117--chr11:47235270	chr11:47235270--chr6:157174117	ARID1B--DDB2	5	cov5_pass5
chr22:35728904	chr21:43644392	APOL5--HSF2BP	chr22:35728904--chr21:43644392	chr21:43644392--chr22:35728904	APOL5--HSF2BP	5	cov5_pass5
chr17:66223698	chr6:89190247	APOH--GABRR1	chr17:66223698--chr6:89190247	chr17:66223698--chr6:89190247	APOH--GABRR1	5	cov5_pass5
chr19:44948533	chrX:52497316	APOC2--XAGE1B	chr19:44948533--chrX:52497316	chr19:44948533--chrX:52497316	APOC2--XAGE1B	5	cov5_pass5
chrX:55000579	chr7:100573013	APEX2--SAP25	chrX:55000579--chr7:100573013	chr7:100573013--chrX:55000579	APEX2--SAP25	5	cov5_pass5
chr11:22221210	chr15:32633063	ANO5--ARHGAP11A	chr11:22221210--chr15:32633063	chr11:22221210--chr15:32633063	ANO5--ARHGAP11A	5	cov5_pass5
chr11:22272989	chr6:7845140	ANO5--BMP6	chr11:22272989--chr6:7845140	chr11:22272989--chr6:7845140	ANO5--BMP6	5	cov5_pass5
chr12:45390498	chr19:1918889	ANO6--SCAMP4	chr12:45390498--chr19:1918889	chr12:45390498--chr19:1918889	ANO6--SCAMP4	5	cov5_pass5
chr1:150223186	chr7:100220547	ANP32E--PVRIG	chr1:150223186--chr7:100220547	chr1:150223186--chr7:100220547	ANP32E--PVRIG	5	cov5_pass5
chr2:69090919	chr2:101004158	ANTXR1--RPL31	chr2:69090919--chr2:101004158	chr2:101004158--chr2:69090919	ANTXR1--RPL31	5	cov5_pass5
chr17:42849290	chr11:68062034	AOC2--CHKA	chr17:42849290--chr11:68062034	chr11:68062034--chr17:42849290	AOC2--CHKA	5	cov5_pass5
chr11:65181225	chr12:96919985	AP003068.23--NEDD1	chr11:65181225--chr12:96919985	chr11:65181225--chr12:96919985	AP003068.23--NEDD1	5	cov5_pass5
chr4:112265067	chr2:70456488	AP1AR--TGFA	chr4:112265067--chr2:70456488	chr2:70456488--chr4:112265067	AP1AR--TGFA	5	cov5_pass5
chr22:29359824	chr1:44352925	AP1B1--ERI3	chr22:29359824--chr1:44352925	chr1:44352925--chr22:29359824	AP1B1--ERI3	5	cov5_pass5
chr3:184182248	chr2:173956232	AP2M1--SP3	chr3:184182248--chr2:173956232	chr2:173956232--chr3:184182248	AP2M1--SP3	5	cov5_pass5
chr1:113904605	chr10:6220658	AP4B1--PFKFB3	chr1:113904605--chr10:6220658	chr10:6220658--chr1:113904605	AP4B1--PFKFB3	5	cov5_pass5
chr14:57269388	chr4:6333731	AP5M1--PPP2R2C	chr14:57269388--chr4:6333731	chr14:57269388--chr4:6333731	AP5M1--PPP2R2C	5	cov5_pass5
chr14:57280422	chr2:233768220	AP5M1--UGT1A4	chr14:57280422--chr2:233768220	chr14:57280422--chr2:233768220	AP5M1--UGT1A4	5	cov5_pass5
chr19:1453142	chr19:20646405	APC2--ZNF626	chr19:1453142--chr19:20646405	chr19:1453142--chr19:20646405	APC2--ZNF626	5	cov5_pass5
chr20:58513817	chr12:29356477	APCDD1L--ERGIC2	chr20:58513817--chr12:29356477	chr12:29356477--chr20:58513817	APCDD1L--ERGIC2	5	cov5_pass5
chr14:22978344	chr8:100649348	AJUBA--SNX31	chr14:22978344--chr8:100649348	chr14:22978344--chr8:100649348	AJUBA--SNX31	5	cov5_pass5
chr17:6426881	chr5:176313691	AIPL1--SIMC1	chr17:6426881--chr5:176313691	chr17:6426881--chr5:176313691	AIPL1--SIMC1	5	cov5_pass5
chr17:6435009	chr17:81535052	AIPL1--FSCN2	chr17:6435009--chr17:81535052	chr17:6435009--chr17:81535052	AIPL1--FSCN2	5	cov5_pass5
chr5:56533082	chr16:89637468	AC022431.2--DPEP1	chr5:56533082--chr16:89637468	chr16:89637468--chr5:56533082	AC022431.2--DPEP1	5	cov5_pass5
chr5:87238815	chr1:181053573	AC008394.1--MR1	chr5:87238815--chr1:181053573	chr1:181053573--chr5:87238815	AC008394.1--MR1	5	cov5_pass5
chr19:54638694	chr20:34526268	AC009892.10--DYNLRB1	chr19:54638694--chr20:34526268	chr19:54638694--chr20:34526268	AC009892.10--DYNLRB1	5	cov5_pass5
chr2:197693216	chr10:7370375	AC011997.1--SFMBT2	chr2:197693216--chr10:7370375	chr10:7370375--chr2:197693216	AC011997.1--SFMBT2	5	cov5_pass5
chr2:130542454	chr3:196707912	AC013269.5--CEP19	chr2:130542454--chr3:196707912	chr2:130542454--chr3:196707912	AC013269.5--CEP19	5	cov5_pass5
chr2:130543883	chr19:50637426	AC013269.5--SYT3	chr2:130543883--chr19:50637426	chr19:50637426--chr2:130543883	AC013269.5--SYT3	5	cov5_pass5
chr8:93229917	chr1:152357647	AC016885.1--FLG2	chr8:93229917--chr1:152357647	chr1:152357647--chr8:93229917	AC016885.1--FLG2	5	cov5_pass5
chr2:231452810	chr19:18458329	AC017104.2--ELL	chr2:231452810--chr19:18458329	chr19:18458329--chr2:231452810	AC017104.2--ELL	5	cov5_pass5
chr2:239401969	chr10:71296578	AC062017.1--UNC5B	chr2:239401969--chr10:71296578	chr10:71296578--chr2:239401969	AC062017.1--UNC5B	5	cov5_pass5
chr2:177436884	chr2:27662281	AGPS--SUPT7L	chr2:177436884--chr2:27662281	chr2:177436884--chr2:27662281	AGPS--SUPT7L	5	cov5_pass5
chr8:7781160	chr9:6981842	AC084121.16--KDM4C	chr8:7781160--chr9:6981842	chr8:7781160--chr9:6981842	AC084121.16--KDM4C	5	cov5_pass5
chr7:155198269	chr6:45020632	AC099552.4--SUPT3H	chr7:155198269--chr6:45020632	chr6:45020632--chr7:155198269	AC099552.4--SUPT3H	5	cov5_pass5
chr2:10083945	chr18:67515492	AC104794.4--DSEL	chr2:10083945--chr18:67515492	chr18:67515492--chr2:10083945	AC104794.4--DSEL	5	cov5_pass5
chr7:116967291	chr1:16395038	AC106873.4--SZRD1	chr7:116967291--chr1:16395038	chr1:16395038--chr7:116967291	AC106873.4--SZRD1	5	cov5_pass5
chr7:1838868	chr15:56103670	AC110781.3--RFX7	chr7:1838868--chr15:56103670	chr15:56103670--chr7:1838868	AC110781.3--RFX7	5	cov5_pass5
chr2:237422125	chr1:64814704	AC112721.1--RAVER2	chr2:237422125--chr1:64814704	chr1:64814704--chr2:237422125	AC112721.1--RAVER2	5	cov5_pass5
chr16:89268657	chr6:44422647	AC137932.1--CDC5L	chr16:89268657--chr6:44422647	chr16:89268657--chr6:44422647	AC137932.1--CDC5L	5	cov5_pass5
chr7:155382315	chr19:54277939	AC008060.7--LILRB2	chr7:155382315--chr19:54277939	chr19:54277939--chr7:155382315	AC008060.7--LILRB2	5	cov5_pass5
chr14:74712933	chrX:108687482	AC007956.1--COL4A5	chr14:74712933--chrX:108687482	chr14:74712933--chrX:108687482	AC007956.1--COL4A5	5	cov5_pass5
chr17:19093306	chr11:75606004	AC007952.5--MAP6	chr17:19093306--chr11:75606004	chr11:75606004--chr17:19093306	AC007952.5--MAP6	5	cov5_pass5
chr2:70993696	chr17:7456583	AC007040.11--CHRNB1	chr2:70993696--chr17:7456583	chr17:7456583--chr2:70993696	AC007040.11--CHRNB1	5	cov5_pass5
chr1:12644714	chr19:19627284	AADACL4--LPAR2	chr1:12644714--chr19:19627284	chr19:19627284--chr1:12644714	AADACL4--LPAR2	5	cov5_pass5
chr4:170089261	chr17:59808796	AADAT--VMP1	chr4:170089261--chr17:59808796	chr17:59808796--chr4:170089261	AADAT--VMP1	5	cov5_pass5
chr17:36953907	chr19:51747005	AATF--FPR1	chr17:36953907--chr19:51747005	chr17:36953907--chr19:51747005	AATF--FPR1	5	cov5_pass5
chr2:214953854	chr6:142409874	ABCA12--GPR126	chr2:214953854--chr6:142409874	chr2:214953854--chr6:142409874	ABCA12--GPR126	5	cov5_pass5
chr10:99850796	chr5:152395584	ABCC2--NMUR2	chr10:99850796--chr5:152395584	chr10:99850796--chr5:152395584	ABCC2--NMUR2	5	cov5_pass5
chr10:99797331	chr19:56103227	ABCC2--ZNF787	chr10:99797331--chr19:56103227	chr10:99797331--chr19:56103227	ABCC2--ZNF787	5	cov5_pass5
chr16:16150578	chr19:17264150	ABCC6--USHBP1	chr16:16150578--chr19:17264150	chr16:16150578--chr19:17264150	ABCC6--USHBP1	5	cov5_pass5
chr12:39616988	chr3:46357477	ABCD2--CCR2	chr12:39616988--chr3:46357477	chr12:39616988--chr3:46357477	ABCD2--CCR2	5	cov5_pass5
chr21:42273435	chr6:32191908	ABCG1--GPSM3	chr21:42273435--chr6:32191908	chr21:42273435--chr6:32191908	ABCG1--GPSM3	5	cov5_pass5
chr11:119154143	chr1:202305684	ABCG4--LGR6	chr11:119154143--chr1:202305684	chr11:119154143--chr1:202305684	ABCG4--LGR6	5	cov5_pass5
chr2:43831947	chr9:19316417	ABCG5--DENND4C	chr2:43831947--chr9:19316417	chr2:43831947--chr9:19316417	ABCG5--DENND4C	5	cov5_pass5
chr17:49219953	chrX:3318003	ABI3--MXRA5	chr17:49219953--chrX:3318003	chr17:49219953--chrX:3318003	ABI3--MXRA5	5	cov5_pass5
chr9:130714455	chr1:220096104	ABL1--IARS2	chr9:130714455--chr1:220096104	chr1:220096104--chr9:130714455	ABL1--IARS2	5	cov5_pass5
chr3:127677083	chr17:75326020	ABTB1--GRB2	chr3:127677083--chr17:75326020	chr17:75326020--chr3:127677083	ABTB1--GRB2	5	cov5_pass5
chr16:30557987	chr19:5679396	AC002310.13--C19ORF70	chr16:30557987--chr19:5679396	chr16:30557987--chr19:5679396	AC002310.13--C19ORF70	5	cov5_pass5
chr3:128880017	chr14:75049718	ACAD9--MLH3	chr3:128880017--chr14:75049718	chr14:75049718--chr3:128880017	ACAD9--MLH3	5	cov5_pass5
chr15:88843648	chr2:232771378	ACAN--KCNJ13	chr15:88843648--chr2:232771378	chr15:88843648--chr2:232771378	ACAN--KCNJ13	5	cov5_pass5
chr17:7342067	chr22:25202674	ACAP1--CRYBB3	chr17:7342067--chr22:25202674	chr17:7342067--chr22:25202674	ACAP1--CRYBB3	5	cov5_pass5
chr4:72311048	chr3:98025679	ADAMTS3--GABRR3	chr4:72311048--chr3:98025679	chr3:98025679--chr4:72311048	ADAMTS3--GABRR3	5	cov5_pass5
chr6:146635537	chr1:99305685	ADGB--LPPR4	chr6:146635537--chr1:99305685	chr1:99305685--chr6:146635537	ADGB--LPPR4	5	cov5_pass5
